show_id,title,StreamR,listed_in,date_added,release_year,country
80158769,How to Stage a Coup,Movie,Documentaries,2017-06-01,2017,United Kingdom
80158579,Jackie: A Tale of Two Sisters,Movie,Documentaries,2017-06-01,2017,United Kingdom
80121872,Jhansi Ki Rani,TV_Show,"International TV Shows, TV Dramas",2017-06-01,2009,India
80158920,Lens,Movie,"Dramas, Independent Movies, International Movies",2017-06-01,2015,India
80107736,Little Boxes,Movie,"Comedies, Dramas, Independent Movies",2017-06-01,2016,United States
80148967,Love.com,Movie,"Comedies, International Movies, Romantic Movies",2017-06-01,2017,Brazil
70057994,Maya Memsaab,Movie,"Dramas, International Movies, Music & Musicals",2017-06-01,1993,"France, United Kingdom, India"
80186862,Michael Lost and Found,Movie,"Documentaries, International Movies, LGBTQ Movies",2017-06-01,2017,"Canada, United States"
80157207,Mind Game,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2017-06-01,2015,
80176449,Miniforce,TV_Show,"Kids' TV, Korean TV Shows",2017-06-01,2016,
80156937,Oh Darling Yeh Hai India,Movie,"Action & Adventure, Comedies, International Movies",2017-06-01,1995,India
80035684,"Pablo Escobar, el patrón del mal",TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2017-06-01,2012,Colombia
80175277,Power Battle Watch Car,TV_Show,"Kids' TV, Korean TV Shows",2017-06-01,2016,
80158546,Prince,Movie,"Dramas, International Movies, Romantic Movies",2017-06-01,1969,India
80156936,Qila,Movie,"Dramas, International Movies",2017-06-01,1998,India
80121871,Rab Se Sohna Isshq,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2017-06-01,2012,
80121843,Smoke & Mirrors,Movie,"Dramas, International Movies, Thrillers",2017-06-01,2016,Spain
80124091,The Day Will Come,TV_Show,"International TV Shows, TV Dramas",2017-06-01,2016,Denmark
80157244,The Dream Job,TV_Show,"International TV Shows, TV Dramas",2017-06-01,2016,Singapore
80122238,The Golden Years with Javed Akhtar,TV_Show,"Docuseries, International TV Shows",2017-06-01,2016,India
80158581,The Mitfords: A Tale of Two Sisters,Movie,Documentaries,2017-06-01,2017,United Kingdom
60023237,Y Tu Mamá También,Movie,"Dramas, Independent Movies, International Movies",2017-06-01,2001,Mexico
80104022,72 Cutest Animals,TV_Show,"Docuseries, International TV Shows, Science & Nature TV",2016-06-01,2016,Australia
80103006,72 Dangerous Places to Live,TV_Show,"Docuseries, International TV Shows, Science & Nature TV",2016-06-01,2016,Australia
80104041,Black Man White Skin,Movie,"Documentaries, International Movies",2016-06-01,2015,Spain
80097532,Bob Ross: Beauty Is Everywhere,TV_Show,TV Shows,2016-06-01,1991,
80105085,Gentlemen and Gangsters,TV_Show,"Crime TV Shows, International TV Shows, Romantic TV Shows",2016-06-01,2016,Sweden
80093213,Spy Time,Movie,"Action & Adventure, Comedies, International Movies",2016-06-01,2015,Spain
80099305,The Fear of 13,Movie,"Documentaries, International Movies",2016-06-01,2015,United Kingdom
80103623,The Heroes of Evil,Movie,"Dramas, International Movies",2016-06-01,2015,Spain
80032640,The Perfect Dictatorship,Movie,"Comedies, Dramas, International Movies",2015-06-01,2014,Mexico
81098589,Aziz Ansari: RIGHT NOW,Movie,Stand-Up Comedy,2019-07-09,2019,United States
80221446,Mary Poppins Returns,Movie,"Children & Family Movies, Music & Musicals",2019-07-09,2018,"United States, United Kingdom"
81088333,Krishna Balram,TV_Show,Kids' TV,2019-07-08,2019,
80991107,Mr. Sunshine,TV_Show,"International TV Shows, Korean TV Shows, Romantic TV Shows",2018-07-08,2018,South Korea
80048977,The Invitation,Movie,"Horror Movies, Independent Movies, Thrillers",2016-07-08,2015,United States
70189282,The Iron Lady,Movie,"Dramas, International Movies",2019-07-07,2011,"United Kingdom, France"
80119249,1 Mile to You,Movie,"Dramas, Romantic Movies, Sports Movies",2017-07-07,2017,United States
80160516,Diamond Lover,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2017-07-07,2015,China
80160391,King’s War,TV_Show,"International TV Shows, TV Dramas",2017-07-07,2012,
80160597,Qin Empire: Alliance,TV_Show,"International TV Shows, TV Dramas",2017-07-07,2012,China
80117747,Take Me,Movie,"Comedies, Independent Movies",2017-07-07,2017,United States
70228154,The Legend of Bruce Lee,TV_Show,"International TV Shows, TV Action & Adventure, TV Dramas",2017-07-07,2008,China
80104622,NSU German History X,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2016-07-07,2016,Germany
80004286,"Monster High: Scaris, City of Frights",Movie,Children & Family Movies,2015-07-07,2013,United States
81039323,Sicilian Ghost Story,Movie,"Dramas, International Movies, Thrillers",2019-07-06,2017,"Italy, France, Switzerland"
81001804,100 Days Of Solitude,Movie,"Documentaries, International Movies",2018-07-06,2018,Spain
80192064,Luciano Mellera: Infantiloide,Movie,Stand-Up Comedy,2018-07-06,2018,Argentina
80176715,The Legacy of a Whitetail Deer Hunter,Movie,"Action & Adventure, Comedies, Dramas",2018-07-06,2018,United States
80168029,The Skin of the Wolf,Movie,"Dramas, Independent Movies, International Movies",2018-07-06,2018,Spain
80245121,White Fang,Movie,"Children & Family Movies, Dramas",2018-07-06,2018,"France, Luxembourg, United States"
80177339,Motu Patlu: King of Kings,Movie,"Children & Family Movies, Comedies",2017-07-06,2016,India
80170277,Speech & Debate,Movie,"Comedies, Dramas, Independent Movies",2017-07-06,2017,United States
80097355,Brahman Naman,Movie,"Comedies, Independent Movies, International Movies",2016-07-06,2016,"India, United Kingdom"
81078217,In The Dark,TV_Show,"Crime TV Shows, TV Dramas",2019-07-05,2019,United States
80223153,"River, el más grande siempre",Movie,"Documentaries, International Movies, Sports Movies",2019-07-05,2019,Argentina
81108281,The Legend of White Snake,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2019-07-05,2019,
70122316,Blue Valentine,Movie,"Dramas, Independent Movies, Romantic Movies",2018-07-05,2010,United States
80102266,Dharmakshetra,TV_Show,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2018-07-05,2014,India
80102162,Raja Rasoi Aur Anya Kahaniyan,TV_Show,"Docuseries, International TV Shows",2018-07-05,2014,India
80102160,Stories by Rabindranath Tagore,TV_Show,"International TV Shows, TV Dramas",2018-07-05,2015,India
80076160,Cristina,Movie,Documentaries,2019-07-04,2016,United States
80099089,Skiptrace,Movie,"Action & Adventure, Comedies",2019-07-04,2016,"China, Hong Kong, United States"
70303706,Sommore: Chandelier Status,Movie,Stand-Up Comedy,2018-07-04,2013,United States
80195243,Vegas Baby,Movie,Documentaries,2017-07-04,2016,United States
80236408,Bangkok Love Stories: Innocence,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2019-07-31,2018,
81039161,Ramen Shop,Movie,"Dramas, International Movies",2019-07-31,2018,"Singapore, Japan, France"
80240537,The Red Sea Diving Resort,Movie,"Dramas, Thrillers",2019-07-31,2019,"Canada, United States"
80997870,Flying Guillotine 2,Movie,"Action & Adventure, International Movies",2018-07-31,1978,Hong Kong
80244539,Reality of Dream,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2018-07-31,2015,
60001377,The Five Venoms,Movie,"Action & Adventure, Cult Movies, International Movies",2018-07-31,1978,Hong Kong
80039813,Wet Hot American Summer,TV_Show,TV Comedies,2015-07-31,2015,United States
81151899,7 (Seven),TV_Show,TV Shows,2019-07-30,2019,India
81030976,All Good Ones Get Away,Movie,"International Movies, Thrillers",2019-07-30,2019,
81017011,American Hangman,Movie,Thrillers,2019-07-30,2019,Canada
80213715,Whitney Cummings: Can I Touch It?,Movie,Stand-Up Comedy,2019-07-30,2019,
80999990,Holy Man 2,Movie,"Comedies, Faith & Spirituality, International Movies",2018-07-30,2008,Thailand
80999991,Holy Man 3,Movie,"Comedies, Faith & Spirituality, International Movies",2018-07-30,2010,Thailand
81000000,The Unborn Child,Movie,"Horror Movies, International Movies",2018-07-30,2011,Thailand
80162192,Loco Love,Movie,"Dramas, Independent Movies, International Movies",2017-07-30,2017,Mexico
80211648,The Last Czars,TV_Show,"Docuseries, TV Dramas",2019-07-03,2019,United States
70074100,All the Boys Love Mandy Lane,Movie,Horror Movies,2018-07-03,2006,United States
70224969,Felipe Esparza: They're Not Going to Laugh at You,Movie,Stand-Up Comedy,2018-07-03,2012,United States
70261273,Joan Rivers: Don't Start with Me,Movie,Stand-Up Comedy,2018-07-03,2012,United States
70250364,Katt Williams: Kattpacalypse,Movie,Stand-Up Comedy,2018-07-03,2012,United States
80198632,Mission of Honor,Movie,"Action & Adventure, Dramas",2019-07-29,2019,"United Kingdom, Poland"
70143241,The Croods,Movie,"Children & Family Movies, Comedies",2019-07-29,2013,
80210294,Twelve Forever,TV_Show,Kids' TV,2019-07-29,2019,United States
70278933,Her,Movie,"Dramas, Romantic Movies, Sci-Fi & Fantasy",2018-07-29,2013,United States
80093198,Tallulah,Movie,"Dramas, Independent Movies",2016-07-29,2016,United States
81018141,Da Kath & Kim Code,Movie,Movies,2018-07-28,2005,Australia
81015524,Kath & Kimderella,Movie,Comedies,2018-07-28,2012,Australia
70124965,The Company Men,Movie,"Dramas, Independent Movies",2018-07-28,2010,United States
80999107,The Flying Guillotine,Movie,"Action & Adventure, Dramas, International Movies",2018-07-28,1975,Hong Kong
80992365,The Mansion,Movie,"Comedies, Horror Movies, International Movies",2018-07-28,2017,"France, Belgium"
80092926,Daughters of Destiny,TV_Show,Docuseries,2017-07-28,2017,United States
80195835,Diana: 7 Days That Shook the World,Movie,Documentaries,2017-07-28,2017,United Kingdom
80171022,The Incredible Jessica James,Movie,"Comedies, Independent Movies, Romantic Movies",2017-07-28,2017,United States
80192135,Coco y Raulito: Carrusel de ternura,Movie,Stand-Up Comedy,2018-07-27,2018,Mexico
80236421,Extinction,Movie,"Action & Adventure, Dramas, Sci-Fi & Fantasy",2018-07-27,2018,United States
80242950,Smoking,TV_Show,"Crime TV Shows, International TV Shows, TV Action & Adventure",2018-07-27,2018,Japan
80170862,The Bleeding Edge,Movie,Documentaries,2018-07-27,2018,"Australia, United States"
80212251,Welcome to the Family,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2018-07-27,2018,Spain
81092331,1st Summoning,Movie,"Horror Movies, Independent Movies",2019-07-26,2018,United States
80173485,Boi,Movie,"Dramas, Independent Movies, International Movies",2019-07-26,2018,Spain
81028404,Eerie,Movie,"Horror Movies, International Movies",2019-07-26,2019,"Philippines, Singapore"
81032626,Fake or Fortune?,TV_Show,"British TV Shows, Crime TV Shows, Docuseries",2019-07-26,2015,United Kingdom
80198508,Girls With Balls,Movie,"Comedies, Horror Movies, International Movies",2019-07-26,2019,"France, Belgium"
80228239,Guy Martin: Last Flight of the Vulcan Bomber,Movie,"Documentaries, International Movies",2019-07-26,2015,United Kingdom
80233104,Love Your Garden,TV_Show,"British TV Shows, International TV Shows, Reality TV",2019-07-26,2013,United Kingdom
80228129,Mary Portas: Secret Shopper,TV_Show,"British TV Shows, International TV Shows, Reality TV",2019-07-26,2016,United Kingdom
81032669,Monty Don's French Gardens,TV_Show,"British TV Shows, Docuseries, International TV Shows",2019-07-26,2013,United Kingdom
81032659,Monty Don's Italian Gardens,TV_Show,"British TV Shows, Docuseries, International TV Shows",2019-07-26,2011,United Kingdom
80155932,The Exception,Movie,"Dramas, Romantic Movies",2019-07-26,2016,"United Kingdom, United States"
80994020,The Son,Movie,"Dramas, Independent Movies, International Movies",2019-07-26,2019,Argentina
80049094,Amy,Movie,"Documentaries, International Movies, Music & Musicals",2018-07-26,2015,United Kingdom
80049177,Barely Lethal,Movie,"Action & Adventure, Comedies",2018-07-26,2015,United States
80025495,Dark Places,Movie,"Dramas, International Movies, Thrillers",2018-07-26,2015,"United States, United Kingdom, France"
80023689,Ex Machina,Movie,"Dramas, Independent Movies, International Movies",2018-07-26,2015,United Kingdom
70278930,Man of Tai Chi,Movie,"Action & Adventure, Dramas",2018-07-26,2013,"United States, China, Hong Kong"
80038337,Mississippi Grind,Movie,"Dramas, Independent Movies",2018-07-26,2015,United States
80053475,Mojave,Movie,"Dramas, Independent Movies, Thrillers",2018-07-26,2015,United States
80999986,Pahuyut Fighting Beat,Movie,"Action & Adventure, International Movies",2018-07-26,2007,Thailand
80022605,Remember,Movie,"Action & Adventure, Dramas",2018-07-26,2015,"Canada, Mexico, Germany, South Africa"
80029901,Slow West,Movie,"Action & Adventure, Dramas, International Movies",2018-07-26,2015,"United Kingdom, New Zealand"
80037478,The End of the Tour,Movie,"Dramas, Independent Movies",2018-07-26,2015,United States
80236236,Another Life,TV_Show,"TV Action & Adventure, TV Dramas, TV Mysteries",2019-07-25,2019,United States
80007777,Bang Rajan 2,Movie,"Action & Adventure, International Movies",2018-07-25,2010,Thailand
80999987,My True Friend,Movie,"Action & Adventure, Dramas, International Movies",2018-07-25,2012,Thailand
81000015,Oh My Ghost,Movie,"Comedies, Horror Movies, International Movies",2018-07-25,2009,Thailand
80999982,Oh My Ghost 2,Movie,"Comedies, Horror Movies, International Movies",2018-07-25,2011,Thailand
80999984,Oh My Ghost 4,Movie,"Comedies, Horror Movies, International Movies",2018-07-25,2015,
81005453,Parmanu: The Story of Pokhran,Movie,"Dramas, International Movies",2018-07-25,2018,India
80999989,The Holy Man,Movie,"Comedies, Faith & Spirituality, International Movies",2018-07-25,2005,Thailand
70218312,Train of the Dead,Movie,"Horror Movies, International Movies",2018-07-25,2007,Thailand
81006594,Waterschool,Movie,Documentaries,2018-07-25,2018,"United States, Brazil, India, Uganda, China"
80185321,Joe Mande’s Award-Winning Comedy Special,Movie,Stand-Up Comedy,2017-07-25,2017,United States
70298116,Lizzie Borden Took an Ax,Movie,Thrillers,2016-07-25,2014,United States
80117542,The Great Hack,Movie,Documentaries,2019-07-24,2019,United States
80213658,Iliza Shlesinger: Elder Millennial,Movie,Stand-Up Comedy,2018-07-24,2018,United States
80232989,The Warning,Movie,"International Movies, Thrillers",2018-07-24,2018,Spain
80014857,Tusk,Movie,Horror Movies,2018-07-24,2014,United States
80147988,I Called Him Morgan,Movie,"Documentaries, Music & Musicals",2017-07-24,2016,"Sweden, United States"
80145512,Victor,Movie,Dramas,2017-07-24,2015,United States
81128790,Eurovision Song Contest,TV_Show,International TV Shows,2019-07-23,2019,
80225024,The Competition,Movie,"Comedies, Romantic Movies",2019-07-23,2018,United States
80204616,The Devil and Father Amorth,Movie,"Documentaries, Horror Movies",2018-07-23,2017,"Italy, United States"
70108777,Inglourious Basterds,Movie,Action & Adventure,2019-07-22,2009,"Germany, United States"
80217743,My Hotter Half,TV_Show,"British TV Shows, International TV Shows, Reality TV",2019-07-22,2017,United Kingdom
80233419,Storage Wars: Northern Treasures,TV_Show,"International TV Shows, Reality TV",2019-07-22,2015,United States
70259259,Unfinished Song,Movie,"Comedies, Dramas, Independent Movies",2019-07-22,2012,"United Kingdom, Germany"
80017021,A Most Violent Year,Movie,"Dramas, Thrillers",2018-07-22,2014,"United Arab Emirates, United States"
70099615,Bolt,Movie,"Children & Family Movies, Comedies",2018-07-22,2008,United States
70034607,Bewafaa,Movie,"Dramas, International Movies, Romantic Movies",2019-07-21,2005,India
70118801,Connected,Movie,"Action & Adventure, International Movies",2019-07-21,2008,"China, Hong Kong"
80213654,D.L. Hughley: Contrarian,Movie,Stand-Up Comedy,2019-07-21,2018,United States
80158802,Demetri Martin: The Overthinker,Movie,Stand-Up Comedy,2019-07-21,2018,United States
70117354,The Beast Stalker,Movie,"Action & Adventure, International Movies",2019-07-21,2008,Hong Kong
81036524,The Midas Touch,Movie,"Comedies, International Movies",2019-07-21,2013,Hong Kong
70025372,The Twins Effect II,Movie,"Action & Adventure, Comedies, International Movies",2019-07-21,2004,"Hong Kong, China"
70123160,Twins Mission,Movie,"Action & Adventure, International Movies",2019-07-21,2007,"Hong Kong, China"
70299270,Life After Beth,Movie,"Comedies, Horror Movies, Independent Movies",2018-07-21,2014,United States
80017280,Revenge of the Green Dragons,Movie,"Action & Adventure, Dramas, Independent Movies",2018-07-21,2014,"Hong Kong, United States"
80155863,City of Tiny Lights,Movie,"Dramas, International Movies, Thrillers",2017-07-21,2016,United Kingdom
